id,date,ret_eom,gvkey,iid,excntry,stock_ret,year,month,char_date,char_eom,me,prc,market_equity,div12m_me,chcsho_12m,eqnpo_12m,ret_1_0,ret_3_1,ret_6_1,ret_9_1,ret_12_1,ret_12_7,ret_60_12,seas_1_1an,seas_1_1na,seas_2_5an,seas_2_5na,at_gr1,sale_gr1,capx_gr1,inv_gr1,debt_gr3,sale_gr3,capx_gr3,inv_gr1a,lti_gr1a,sti_gr1a,coa_gr1a,col_gr1a,cowc_gr1a,ncoa_gr1a,ncol_gr1a,nncoa_gr1a,fnl_gr1a,nfna_gr1a,tax_gr1a,be_gr1a,ebit_sale,gp_at,cop_at,ope_be,ni_be,ebit_bev,netis_at,eqnetis_at,dbnetis_at,oaccruals_at,oaccruals_ni,taccruals_at,taccruals_ni,noa_at,opex_at,at_turnover,sale_bev,rd_sale,cash_at,sale_emp_gr1,emp_gr1,ni_inc8q,noa_gr1a,ppeinv_gr1a,lnoa_gr1a,capx_gr2,saleq_gr1,niq_be,niq_at,niq_be_chg1,niq_at_chg1,rd5_at,dsale_dinv,dsale_drec,dgp_dsale,dsale_dsga,saleq_su,niq_su,capex_abn,op_atl1,gp_atl1,ope_bel1,cop_atl1,pi_nix,ocf_at,op_at,ocf_at_chg1,at_be,ocfq_saleq_std,tangibility,earnings_variability,aliq_at,f_score,o_score,z_score,intrinsic_value,kz_index,ni_ar1,ni_ivol,at_me,be_me,debt_me,netdebt_me,sale_me,ni_me,ocf_me,fcf_me,eqpo_me,eqnpo_me,rd_me,bev_mev,ebitda_mev,aliq_mat,eq_dur,beta_60m,resff3_12_1,resff3_6_1,mispricing_mgmt,mispricing_perf,zero_trades_21d,dolvol_126d,dolvol_var_126d,turnover_126d,turnover_var_126d,zero_trades_126d,zero_trades_252d,bidaskhl_21d,ivol_capm_21d,iskew_capm_21d,coskew_21d,beta_dimson_21d,ivol_ff3_21d,iskew_ff3_21d,ivol_hxz4_21d,iskew_hxz4_21d,rmax5_21d,rmax1_21d,rvol_21d,rskew_21d,ami_126d,ivol_capm_252d,betadown_252d,prc_highprc_252d,corr_1260d,betabab_1260d,rmax5_rvol_21d,age,qmj,qmj_prof,qmj_growth,qmj_safety,netdebt_me_lead4,rd_sale_lead4,ebit_bev_lead4,ebit_sale_lead4,ni_be_lead4,niq_be_lead4,ocf_at_lead4,gp_at_lead4,niq_at_lead4,op_at_lead4,rd_me_lead4,be_me_lead4,div12m_me_lead4,ni_me_lead4,sale_me_lead4
comp_030486_01W,2005-02-28,2005-02-28,30486,01W,JPN,-0.015009,2005,2,2005-01-31,2005-01-31,1613.0423898,5.5379821685,1613.0423898,0.0083237936,3.3474326e-06,0.0083885034,-0.023134196,0.1222705786,0.1388187185,-0.059446263,-0.010547302,-0.081198068,0.2608284387,0.053302045,-0.006073301,0.0067492217,,0.0212588465,0.3057923353,,,-0.108498805,0.1031382779,,0.0,,-0.01176286,,,,,,,-0.009940801,-0.001822059,0.0069609302,0.0029158234,0.3204974886,,,0.3687634913,0.1100966416,0.1253489912,,,-0.009940801,,,,,,,0.0340963307,0.3911075612,,0.0267531,0.3076626514,-0.001431298,,,0.0,,,,,,,,,,,,,,,,0.018501784,,0.5210951285,,2.092628516,0.0098164417,0.0157390455,0.0089411783,26.174342431,,,0.9626316233,,,,,1366.4979415,,-0.633158379,0.002707221,19.310650412,0.7377702215,0.5889299869,0.0723102251,0.6490493664,0.0861808783,0.2019405338,,,,,0.7806336456,0.1769832085,,14.750381815,0.574843878,-0.165320895,0.5188073359,0.4981977359,0.1748601707,0.00816268,546096.94057194,0.50535178,0.00036117,0.4982975,0.00848212,0.00848662,0.00409396,0.00969468,-0.36688633,0.29298082,1.55189474,0.00935011,-0.32046347,,,0.01507353,0.02755198,0.01398555,-0.0846419,0.0252271,0.01218783,1.21233152,0.82219976,0.53961125,0.8224926345,0.7769915526,253,0.2315680949,-0.570993257,1.0984693965,-0.260949277,,,,,,,,,,,,,,,
comp_030487_01W,2005-02-28,2005-02-28,30487,01W,JPN,0.009098,2005,2,2005-01-31,2005-01-31,1629.1236572,6.13720537,1629.1236572,0.0075110767,0.0,0.0095841848,0.0643707002,0.098419595,0.1749816449,0.1389435258,0.465770175,0.3755191713,-0.094521362,0.0961509825,0.034059184,0.0219224262,-0.002266225,0.0405446567,0.2254611401,,,0.1381203244,0.007564257,,0.0,,0.0023247606,,,,,,,0.0132185879,-0.010893827,0.0002623097,0.004388641,0.1661981963,,,0.0837506259,0.0298091368,0.0420286682,,,0.0132185879,,,,,,,0.0207604311,0.2528828176,,0.0391069248,0.2465220802,-0.017039711,,,0.0,,,,,,,,,,,,,,,,0.0062472034,,0.115873987,,1.7830722016,0.003772672,0.0053918501,0.0008868736,19.12051775,,,0.6917269543,,,,,542.25981269,,-0.393896163,0.0004345153,21.996792524,1.1504287076,0.6864111163,-0.173815795,0.4437772197,0.0365996346,0.0865716441,,,,,1.1959330426,0.0856595485,,14.511462035,0.5430800026,0.3847273796,0.9267903659,0.5723787243,0.7709743892,0.00708561,806558.02135752,0.74530039,0.00056727,0.71298843,0.00787548,0.00815697,0.00339254,0.00993802,0.07992293,0.28552538,1.11438786,0.01035353,-0.27356832,,,0.02520893,0.04113428,0.01622556,0.92622742,0.0210049,0.01483256,1.24957587,0.98871876,0.45595025,0.7408764447,1.218929265,253,-0.641325876,-1.536501296,-0.670066332,1.0809321988,,,,,,,,,,,,,,,
comp_030488_01W,2005-02-28,2005-02-28,30488,01W,JPN,0.112429,2005,2,2005-01-31,2005-01-31,885.99846426,3.1024298012,885.99846426,0.0304463838,-0.033831546,0.0617411764,0.0163203694,0.1445390625,0.1166058548,-0.069829741,0.3009869058,0.3361005325,-0.309610315,0.0148389777,0.0327041469,0.0685385881,,0.3082340591,1.5622270462,,,-0.28035502,0.583433333,,0.0,,,,,,,,,-0.041695855,0.0416958546,0.0002469297,0.0211762415,0.2560879334,,,0.1606265131,0.1430073607,0.1037009714,,,-0.041695855,,,,,,,0.2154586812,0.4049428255,,0.1751707129,1.7505577093,-0.070897155,,,0.0,-0.061775569,,,,,,,,,,,,,,,0.0764278044,,0.2003776468,,1.0104309166,0.0471935862,0.0506565039,0.1180234068,3.696960372,,,,,,,,1070.22015,,,,3.3226850943,0.8987613498,0.2935537863,-0.28848333,0.5369981215,0.1271377103,0.1414754874,,,,,0.8602048895,0.1072077569,,17.928103078,1.9693884643,-0.041324471,-0.180193937,0.6995305491,0.6173093906,0.00395726,1810882.09111463,0.51757418,0.00223794,0.48570517,0.00453276,0.00322036,0.00245787,0.00875362,1.00795767,-0.00025529,1.23213299,0.00883683,0.71318372,,,0.02138844,0.03826854,0.01663155,0.36756006,0.00754811,0.01566555,1.92980886,0.88339362,0.76162165,1.535159045,0.8337143206,253,,1.2985399985,,-0.792884343,,,,,,,,,,,,,,,
comp_030489_01W,2005-02-28,2005-02-28,30489,01W,JPN,0.158037,2005,2,2005-01-31,2005-01-31,314.79286484,3.9819348227,314.79286484,0.0189772606,0.0,0.0185190462,0.0508884284,0.1965861761,0.1394415027,-0.097273415,0.2444615416,0.2524163034,0.1038316568,0.072651982,0.0236149916,0.0729199899,,0.3017842755,1.7873120708,,,-0.291483987,0.5811005397,,0.0,,,,,,,,,0.0173932415,-0.017393242,-0.000405369,0.0698104586,0.3214848716,,,0.249570782,0.2300998907,0.1716395623,,,0.0173932415,,,,,,,0.3119787478,0.5338962344,,0.3809993966,1.8756579367,-0.031201248,,,0.0,-0.025681752,,,,,,,,,,,,,,,0.1624521214,,0.3863916293,,1.0157707309,0.0744586597,0.0794792737,0.1472039981,3.2790747869,,,0.9849545293,,,,,648.2883762,,-0.503316478,0.0538177676,2.6280304476,0.8014548671,0.3346915196,-0.666586495,0.6016432742,0.1804164957,0.1928379129,,,,,0.424395983,0.1572496041,,15.538839016,1.8946191129,-0.298823526,-0.555816304,0.5389250165,0.5384162496,0.00176431,1010855.39879305,0.89910957,0.00361793,0.7599849,0.00314137,0.00241432,0.00461312,0.01730976,1.44974055,-0.00526663,1.5991396,0.01783511,1.07993298,,,0.0288638,0.04979099,0.0228391,0.1741336,0.01765798,0.015253,1.82687221,0.91993804,0.70765991,1.4102153027,1.1380072142,253,1.2787268697,1.6355569556,1.7010583226,-1.163231586,,,,,,,,,,,,,,,
comp_030501_01W,2005-02-28,2005-02-28,30501,01W,KOR,0.073466,2005,2,2005-01-31,2005-01-31,14429.650436,42.896986613,14429.650436,0.0122669393,0.0,0.0137244839,0.1055455532,0.1825876799,0.4316953173,0.0562595253,-0.033684213,-0.234595965,0.424456994,0.0288344931,0.0077442389,-0.123496621,0.0304508639,0.0046101632,-0.102663309,,,1.3019442662,1.3389467495,,0.0,-0.033225547,0.0063721085,,,,,,,-0.046785585,0.0199321464,-0.005154817,-0.008385188,0.1899573032,0.0293580725,,,-0.087560685,0.0989536737,,,-0.046785585,,,,,,0.0692017001,0.0890668128,0.5209258714,,0.035126328,-0.139296945,0.0416755489,,,,-0.006770894,,,,,,,,,,,,,,,0.0197513878,0.029493418,,,,-0.001190723,0.0196607486,-0.010365163,22.047808893,,,1.0170596906,,,,,,0.221940349,-0.091666865,0.0049895377,10.858807405,0.4925118617,1.7402992617,1.3588692316,0.9649402154,-0.043124676,-0.012929835,,,,,0.7852729074,0.0905061964,,17.841978843,1.0400525882,-0.04981559,0.4945010792,0.5400025615,0.1802883828,0.00347064,50377091.9743753,0.42940046,0.00426948,0.4580506,0.00272529,0.00272327,0.00477415,0.01189949,0.38582342,-0.28371768,1.26594407,0.01235986,0.1479482,,,0.02549073,0.03103495,0.01609945,-0.26369803,0.00034969,0.01487932,1.18649214,0.9949741,0.65462049,0.9941975136,1.0450283954,253,-1.028784687,-1.279053577,-0.321495215,-0.241559416,,,,,,,,,,,,,,,
comp_030505_01W,2005-02-28,2005-02-28,30505,01W,GBR,-0.000269,2005,2,2005-01-31,2005-01-31,62681.962257,15.966683,62681.962257,0.0350828401,0.0202293984,0.0232627567,-0.019290817,0.2180813277,0.2770786577,0.2770019258,0.2864552143,-0.037460126,0.7201282449,0.0258746118,0.0209218913,0.030234438,0.0140053966,0.207870704,0.2521338967,,,3.343327269,1.6078048634,,0.0,,-0.006169757,,,,,,,0.0520465304,-0.058216287,0.0008328194,0.0075154727,0.7352317881,,,0.3079235703,0.1638161411,0.1259729944,,,0.0520465304,,,,,,,0.0622496206,0.1713377964,,0.0164245525,0.1876134925,0.052891053,,,0.0,-0.001892286,,,,,,,,,,,,,,,0.0544217851,,0.3833822289,,1.5358890701,0.007776442,0.0425476172,0.0005949618,25.195332653,,,0.5656492086,,,,,41700.207904,,0.3283736913,0.0004158798,12.153473,0.4823700154,3.3709471687,3.1713318129,0.6469574107,0.0700370672,0.0907168537,,,,,0.8960816677,0.1169663996,,16.346538015,0.79722028,-0.001408767,0.1465984825,0.5444323853,0.6640680369,0.00333673,214795607.93474,0.46475052,0.00405482,0.5769176,0.00285976,0.00308051,0.00340161,0.01058884,0.94536179,-0.22921732,1.4567205,0.01048971,0.4195417,0.01128655,0.53656672,0.01373655,0.03212883,0.01176767,0.97765792,3.98e-05,0.00933439,1.30290676,0.9723038,0.59294884,1.0060544439,1.068924109,253,0.0660143308,0.2096610829,0.4257924336,-0.188508561,,,,,,,,,,,,,,,
comp_030508_01W,2005-02-28,2005-02-28,30508,01W,JPN,0.001273,2005,2,2005-01-31,2005-01-31,828.98822221,2.0489567534,828.98822221,0.0159141834,0.0,0.0164420202,-0.025656082,0.1156712439,0.0618641404,0.0177889385,,,,-0.041364421,0.0239536369,-0.024023549,,4.74811e-05,0.4150205953,,,1.3667252684,0.1650092042,,0.0,,0.0208734935,,,,,,,0.0103643102,0.0105091833,0.0011887306,0.0010702985,0.2228542985,,,0.1728467481,0.1236473921,0.1217040115,,,0.0103643102,,,,,,,0.0267429247,0.546114714,,0.0452470346,0.4120540951,0.0020986359,,,0.0,,,,,,,,,,,,,,,,0.0072792042,,0.272170849,,1.3369334814,0.0043114864,0.0063658144,0.0056019942,36.133959044,,,0.9974402051,,,,,995.06163191,,-0.260513329,0.0106350139,30.599442353,0.8468333712,0.8004804328,-0.584053593,0.8169013543,0.1150969454,0.1405165595,,,,,0.6641900244,0.1330896171,,13.526725286,0.6945642833,0.4276496244,0.5070943105,0.6884910828,,0.0076518,481412.58645107,1.66701852,0.00059408,1.5711308,0.00778912,0.00753811,0.00328034,0.01135586,0.06583528,0.39664857,1.90524009,0.01089312,0.15569418,,,0.01372259,0.0291016,0.01250657,0.5167625,0.03390678,0.02305735,1.40265715,0.7663303,0.41147491,0.9000543781,0.4929047937,253,0.1263812314,-0.599457527,1.3354249378,-0.684490027,,,,,,,,,,,,,,,
comp_030509_01W,2005-02-28,2005-02-28,30509,01W,JPN,-0.016394,2005,2,2005-01-31,2005-01-31,1606.5083738,9.2299702808,1606.5083738,0.0059931314,-0.008154568,0.0151176343,0.1325138635,0.0891357023,0.0636183203,-0.033954681,0.080751383,0.0682210545,0.3284633812,0.0006104715,0.0214768994,0.0077077602,,0.0197130508,0.035395944,,,-0.363642389,-0.063845342,,0.0,,-0.003039974,,,,,,,-0.007306372,0.0042663981,-0.000545141,0.0033884415,0.1753892216,,,0.064907557,0.0365643511,0.0454031095,,,-0.007306372,,,,,,,0.0294781528,0.2588705802,,0.0345460117,0.0698295925,-0.032712551,,,0.0,,,,,,,,,,,,,,,,0.0062512907,,0.0738811385,,1.7999509082,0.0028555308,0.0054511174,0.00053913,15.609544401,,,0.8274283239,,,,,651.74099015,,-0.266274879,0.000564529,19.781080356,1.2672426464,0.6185773362,-0.064780097,0.6006959768,0.0488470142,0.0621678371,,,,,1.3379866292,0.0620909733,,13.113760355,0.5981635855,-0.480704815,0.2934955659,0.7411172884,0.2999705623,0.00614924,999798.55853341,0.78516291,0.00071436,0.71735156,0.00746104,0.00775336,0.0032322,0.01618184,0.00841193,-0.15411345,0.05456374,0.0165876,0.50220767,,,0.02863772,0.03463523,0.01853376,-0.12268188,0.01249845,0.01179391,0.87420312,0.97600779,0.43257115,0.5383879576,1.8078109221,253,-0.192319265,-1.464771335,-0.342094755,1.3569362421,,,,,,,,,,,,,,,
comp_030510_01W,2005-02-28,2005-02-28,30510,01W,JPN,-0.016198,2005,2,2005-01-31,2005-01-31,1672.5872245,4.7261313794,1672.5872245,0.0127036911,0.0,0.0121675863,-0.000632577,0.0676489206,0.0229872259,-0.036809155,-0.035769908,0.0010867727,0.3669598879,0.0153819628,-0.00216739,0.0196034925,0.0076212755,0.0310075804,0.345477512,,,1.6242668981,0.4334403723,,0.0,,0.0237281951,,,,,,,0.002427347,0.0213008481,0.0012157161,0.001995553,0.1954839297,,,0.1080608779,0.0240867018,0.0561490683,,,0.002427347,,,,,,,0.0239193447,0.2872311213,,0.0496688979,0.3487845143,-0.002454848,,,0.0,,,,,,,,,,,,,,,,0.0092731198,,0.128662571,,2.3558665231,0.0052341666,0.0080223597,0.0009485242,15.16657868,,,0.7703327789,,,,,388.09121695,,-0.388452375,0.0018847719,15.900387938,1.0483833086,0.1690548743,-0.620699871,0.3794490362,0.0267464987,0.0890379138,,,,,1.1941372233,0.1183741736,,15.760557868,0.3802827857,-0.264815539,-0.086851844,0.6085098426,0.1504268472,0.00843267,540736.92137903,0.554624,0.00034,0.56097882,0.00855276,0.0086405,0.00277586,0.00788007,1.10129568,0.05363377,1.23422495,0.00742936,0.55326205,,,0.01623372,0.0291541,0.01273991,0.64396119,0.02327385,0.01079217,1.05318795,0.81923589,0.57536025,0.8141953097,0.9013254214,253,-1.040093985,-1.575212703,-0.714005108,0.4747269545,,,,,,,,,,,,,,,
comp_030516_01W,2005-02-28,2005-02-28,30516,01W,GBR,0.023121,2005,2,2005-01-31,2005-01-31,7527.0166232,16.853197,7527.0166232,0.0492820301,-0.037046663,0.0894048772,-0.037482021,0.1125189169,0.1552999141,0.2006983247,0.1698805958,0.0071368216,1.2717450986,0.0227257672,0.0093298088,0.0142960655,,0.2514112711,0.1486117905,,,1.2093282653,0.1520223402,,0.0,,-0.002455755,,,,,,,0.0763324438,-0.078788199,0.0006277255,0.0031326489,0.6328480263,,,0.3644197851,0.2231141542,0.0937800831,,,0.0763324438,,,,,,,0.0612020042,0.1481873676,,0.0117597338,0.1805987693,-0.02746594,,,0.0,0.0005113006,,,,,,,,,,,,,,,0.0471471152,,0.3992205363,,1.3880952381,0.0097203063,0.0361140252,-0.000869144,27.889858779,,,0.979980733,,,,,6168.0084418,,0.6454888823,0.0012277898,12.088470915,0.4334360748,4.0166457912,3.8744885909,0.6224641175,0.0899122765,0.111962192,,,,,0.8839475429,0.0876740997,,16.062971279,0.6566352532,-0.186068825,0.0076465991,0.7607514056,0.5308291991,0.00299881,45574761.8290685,0.83125491,0.0061824,0.82923858,0.00187459,0.00212724,0.00407555,0.00718932,0.01114083,-0.13195546,-0.1282649,0.00701656,0.32405378,0.00676189,0.02484731,0.00796493,0.0136109,0.0072932,0.35447727,0.00021986,0.0079727,0.99707515,0.95423016,0.56800117,0.8079830756,0.739268772,253,0.5050096306,0.4641750342,0.6634440245,-0.086841022,,,,,,,,,,,,,,,
comp_030544_03W,2005-02-28,2005-02-28,30544,03W,DEU,0.183595,2005,2,2005-01-31,2005-01-31,2644.0107958,2.64578911,2644.0107958,,0.0,4.024558e-16,,,,,,0.021361403,-0.755274747,-0.014889793,,-0.111186205,,0.0535245351,0.0409861025,,,-0.058625678,-0.158910834,,0.0,,-0.000256925,,,,,,,0.0235661662,-0.023823091,-0.000457183,0.0021407684,0.6510776235,,,0.0520966348,-0.092380825,0.1093258534,,,0.0235661662,,,,,,,0.0520031017,0.1679152369,,0.0062570401,0.387118604,-0.285105087,,,0.0,0.0032935524,,,-0.008216392,-0.000203532,,,,,,,,,,,0.0356301639,,0.0574748443,,,-0.001291455,0.033819966,0.0021708756,38.853117506,,,0.978889828,,,,,,,-0.431528948,0.0031711129,60.903549614,1.5675331485,21.059732669,20.678656715,3.7052424678,-0.154508987,-0.094415111,,,,,1.0261793503,0.11557531,,16.119507345,0.830727458,0.4593566333,0.5444153653,0.6644554154,0.2989417989,0.00960386,42814.06970336,0.8615296,1.67e-05,0.87239084,0.00974608,0.00973029,0.00253943,,,,,,,,,,,,,,0.01840148,0.53769014,1.0,0.27132334,0.5700847795,,253,-0.826022377,-1.171800902,0.0517674366,-0.226916823,,,,,,,,,,,,,,,
comp_030552_01W,2005-02-28,2005-02-28,30552,01W,CHE,0.060773,2005,2,2005-01-31,2005-01-31,188.95646093,2624.3952908,188.95646093,0.0254901093,0.0,0.03011742,-0.030672528,0.1138911976,0.2236970382,0.2126597072,0.234687192,0.0380545063,1.056931011,-0.042634639,0.0211134178,,,0.0996068419,0.0155925564,,,1.5658299483,0.161562041,,0.0,,-7.712103e-06,,,,,,,0.1437747248,-0.143782437,0.0003063813,0.0068314998,0.7009107923,,,0.1396761026,0.0815666604,0.0734722383,,,0.1437747248,,,,,,,0.0393407862,0.1048239507,,0.0075542799,0.0155925564,,,,0.0,0.000506046,,,,,,,,,,,,,,,0.0301780023,,0.1642219639,,1.3689650661,0.0048670736,0.025803442,0.0001223813,17.925812946,,,,,,,,109.4532032,,0.4974575597,0.0001590617,13.73586673,0.7662618578,3.8930718079,3.7893072253,0.5146168031,0.0654309208,0.0686412564,,,,,0.9511958345,0.0712549338,,14.718748497,0.2142718983,-0.157659498,0.6791223748,0.6881813269,0.5799086758,0.0087097,43672.42122603,0.96812789,0.00024944,1.00056729,0.00885971,0.00885813,0.00743445,0.01575788,0.36839468,0.1005652,1.18913104,0.01527657,0.1847287,0.01504294,-0.06307918,0.01781398,0.03427624,0.01669954,0.30759799,0.77978584,0.0123562,0.44632809,0.96932747,0.15632303,0.2313031689,1.3735661613,253,0.6603154639,-0.99080985,0.9244416495,1.3841790031,,,,,,,,,,,,,,,
comp_030579_02W,2005-02-28,2005-02-28,30579,02W,ISR,0.008058,2005,2,2005-01-31,2005-01-31,4517.2585254,3.6081962974,4517.2585254,0.0601375178,0.0027251186,0.0746613283,0.0754294096,0.2685856496,0.2902978433,0.3847349317,0.4542126317,0.1011710251,-0.028167227,0.015132978,0.0414973393,-0.017540025,,0.0660326527,0.0913011841,,,0.1738696037,-0.048763484,,0.0,,,,,,,,,0.0070424056,-0.007042406,0.00225017,0.0074711931,0.1399551005,,,-0.336840629,0.0942760943,0.0783712516,,,0.0070424056,,,,,,,0.0728079634,0.5599742442,,0.1201669166,0.1425215943,-0.045858974,,,0.0,-0.001088498,,,0.0278319459,0.0015697776,,,,,,,,,,,0.0123712584,,-0.389708061,,1.6138540899,0.0069227946,0.0116049526,0.0034663451,17.40049386,,,1.0291827043,,,,,2715.8720919,,0.318661074,0.0021835958,12.853308129,0.7386749038,0.9114629136,-0.633079492,0.9198024959,0.0676895666,0.0902527554,,,,,0.4406841576,0.0798504012,,15.22037936,0.8340834819,,,0.6457975082,0.5501336898,0.00229168,17356485.7936373,0.76330406,0.00456743,0.7463145,0.00255092,0.00311238,,0.01921278,0.01670057,0.32805252,1.01756676,,,,,0.03560392,0.05959691,0.02393936,0.86521875,0.00099331,0.01163141,0.56692479,0.99527996,0.79000607,1.0822572726,2.3335037045,253,0.4882400827,-0.171068774,0.2490583771,0.9408750723,,,,,,,,,,,,,,,
comp_030645_01W,2005-02-28,2005-02-28,30645,01W,GBR,0.042252,2005,2,2005-01-31,2005-01-31,58.199438899,0.1348633,58.199438899,,0.0001391616,-0.000139152,0.0603012932,-0.132236007,-0.243805811,-0.332923163,-0.428807754,-0.083602965,-0.873381773,0.0626312138,-0.040967941,0.1430686232,-0.011239667,0.1158553591,-0.375106194,0.1953411364,,,123.41880342,1.7571743929,0.0112177052,0.0,0.2546738222,0.0506252289,-0.049990976,0.075000095,-0.077956407,0.057225304,0.1700173822,0.0035825418,0.2510912804,-0.008134788,0.1562837293,-1.611389709,-0.177099164,0.0803096505,-0.216285164,-0.445844521,-0.624820201,0.369805946,0.3691869301,0.000619016,-0.001985182,-0.007807247,0.249106098,0.9796746358,0.6196654909,0.315368541,0.1141754669,0.387752384,1.8472899636,0.3482026948,-0.043967482,-0.256809339,0.0,0.4257776355,0.1192361717,0.1120544927,-0.693177219,-0.763991304,-0.11283616,-0.092690626,0.0567356037,0.0227971838,0.6757219582,,0.2287439778,-2.976908454,,-1.391028743,-0.624047178,-0.953151821,0.1361078695,-0.307752999,-0.437008418,0.1395576082,,-0.252289134,0.0783244681,0.1500760005,1.2066981769,,0.64382197,1.6787993101,0.7958817494,2.0,0.6432921105,-0.020890101,,-4.630072354,0.7421334238,0.1193725461,1.3890232402,1.1510941732,0.0065636372,-0.836709098,0.150359331,-0.51320903,-0.45637897,-0.477839658,0.0,-0.66784149,0.4620491281,3.9503594854,-1.961921384,0.5050251028,24.404576259,1.4502198655,-0.05031026,-0.319142486,0.4342873761,0.0988350678,0.00195619,170969.47389308,3.16754864,0.00278026,2.91555855,0.00389186,0.00361993,0.02925795,0.06210218,3.06120838,-0.23619321,0.97726988,0.0595701,2.44776635,0.06664297,2.86773624,0.07208108,0.2326793,0.06216164,2.99638435,,,,,0.25057302,,,145,-1.241069419,-1.649125234,0.4753031817,-0.93407051,,,,,,,,,,,,,,,
comp_030672_01C,2005-02-28,2005-02-28,30672,01C,CAN,0.166751,2005,2,2005-01-31,2005-01-31,302.05948542,6.2149599897,302.05948542,,0.2725368523,-0.24101243,-0.181631596,0.3718778382,-0.15890692,-0.536938198,-0.539475822,-0.010633697,16.440174376,0.143798697,-0.077378052,0.0242349624,,0.3820042717,0.895049899,2.2668010255,0.2239930267,0.0741577685,3.2987435605,4.658923842,0.0287150128,-4.0082e-05,0.0,0.1161124329,0.0489508087,0.0671616242,0.0241533139,0.0003767636,0.0237765503,-0.013519631,0.0134795485,0.0283288786,0.2223340838,0.1306384369,0.4981921406,0.2484744289,0.3342638586,0.1780012172,0.3618138733,0.0265314597,0.040326556,-0.013795096,-0.020907548,-0.176279098,-0.007427999,-0.062628149,0.7784250737,1.3333843274,1.811282426,2.7695820767,,0.2056758772,,,8.0,0.1256769456,0.0876075333,0.0215244472,2.3247467652,0.2220213849,0.0578395472,0.0350673844,-0.025765681,-0.01932505,,0.6266378491,0.5025260287,-0.692531396,0.9372584007,-0.530261323,-1.462331967,0.310555089,0.3144984018,0.6885036665,0.5016546603,0.3433927222,1.6030751592,0.1395123515,0.2275668811,0.1087970416,1.5007926471,0.0959461977,0.5196414416,1.9664948216,0.7975075742,7.0,-4.170087407,5.385450959,401.92516996,-5.510802119,0.150609807,0.1272718087,1.0351110484,0.6897095681,0.0918550365,-0.121042336,1.6157578419,0.1227691426,0.1444107764,0.0996922739,0.0,-0.041742464,,0.6637340155,0.2679958348,0.2515559629,15.173100183,1.7293737382,-0.492447938,-0.456317519,0.3879701181,0.678091866,0.00115057,3636047.00935601,0.99506635,0.01084954,0.96035868,0.00095724,0.00126246,0.01197592,0.04051107,-1.11850264,-0.15982228,-0.86631197,0.04267859,-0.87481541,0.04371182,-1.02395271,0.03349696,0.06629142,0.04157131,-0.97923397,0.01432112,0.03905197,1.92450307,0.30698618,0.26070792,1.1653284257,0.8373385454,145,1.0707228077,1.2378701168,0.6795609151,0.2873582099,,,,,,,,,,,,,,,
comp_030688_01W,2005-02-28,2005-02-28,30688,01W,FRA,0.132412,2005,2,2005-01-31,2005-01-31,2353.0700915,24.607142067,2353.0700915,,0.0082051397,-0.008171661,-0.025281924,-0.007862346,0.1738972502,0.1162406627,-0.256673383,-0.339382711,-0.314878197,-0.108325934,-0.011588545,0.1042394317,0.0083028429,2.2168109197,0.7794163008,0.1968284479,,0.1703561116,1.2194790494,-0.125491573,0.0,0.0,-0.020331121,0.054234162,0.1293521015,-0.07511794,0.6544193949,-0.001556565,0.6559759603,-0.00096729,-0.019363831,0.0027458196,0.562304866,0.1336334864,0.2751915144,0.1672392288,,0.0167989642,0.0682457265,0.0202646443,0.0167188526,0.0035457916,-0.042779914,-3.365703395,-0.062143745,-4.889149898,1.9901197518,0.2609863768,1.4244940424,0.5106933026,0.2199705791,0.143444567,-0.320585901,0.5790338482,,1.8685104239,0.0542018238,0.5023495081,-0.527041398,0.7458558247,,,,,0.1350626626,,-0.730309553,-0.014612693,0.0155663313,1.0651514609,,-0.47553063,0.4003620825,0.8852390687,,0.5379769775,2.3726176757,0.0554904561,0.1244593147,-0.066274723,1.3216560106,0.1038236828,0.2525444801,0.7466461535,0.8521102449,4.0,-4.428259484,5.3153051284,274.27755976,-9.560318448,1.0408231428,0.0354191013,0.7543600194,0.5707688032,0.0041341735,-0.104074673,0.3886815691,0.0095883247,0.0418597815,0.0365675465,0.0,-0.012612034,0.0524272526,0.5209073973,0.0462760424,0.1371590536,16.841234088,2.3811719288,-0.215852849,0.1062940157,0.2283536111,0.3895581331,0.00145089,21946768.4911936,0.83983882,0.01036011,0.87458931,0.00101474,0.00097824,0.00705974,0.01763077,0.08396472,-0.08983248,1.68323974,0.01855552,0.11824275,,,0.02229554,0.03102663,0.01984966,-0.19922386,0.00102229,0.02672532,1.4917374,0.7100292,0.5603087,2.0110080612,0.7424939014,145,-0.694338418,-1.244282025,-1.035816329,1.0188537135,,,,,,,,,,,,,,,
